order_id,date,time
13186,06-02-2051,18:00:06
13187,07-02-2051,18:01:08
13188,08-02-2051,18:07:29
13189,09-02-2051,18:16:09
13190,10-02-2051,18:19:27
13191,11-02-2051,18:22:38
13192,12-02-2051,18:24:32
13193,13-02-2051,18:41:37
13194,14-02-2051,18:47:05
13195,15-02-2051,18:50:52
13196,16-02-2051,18:57:09
13197,17-02-2051,19:18:48
13198,18-02-2051,19:29:59
13199,19-02-2051,19:40:25
13200,20-02-2051,19:43:09
13201,21-02-2051,19:46:14
13202,22-02-2051,19:46:16
13203,23-02-2051,19:53:52
13204,24-02-2051,19:55:18
13205,25-02-2051,20:11:37
13206,26-02-2051,20:13:38
13207,27-02-2051,20:21:05
13208,28-02-2051,20:45:11
13209,01-03-2051,20:54:37
13210,02-03-2051,21:07:30
13211,03-03-2051,21:11:16
13212,04-03-2051,21:22:11
13213,05-03-2051,21:24:20
13214,06-03-2051,21:30:47
13215,07-03-2051,21:31:59
13216,08-03-2051,21:37:48
13217,09-03-2051,21:38:38
13218,10-03-2051,22:02:03
13219,11-03-2051,22:02:27
13220,12-03-2051,22:09:31
13221,13-03-2051,22:19:02
13222,14-03-2051,22:29:57
13223,15-03-2051,22:33:36
13224,16-03-2051,11:54:21
13225,17-03-2051,12:05:33
13226,18-03-2051,12:22:14
13227,19-03-2051,12:46:34
13228,20-03-2051,12:53:09
13229,21-03-2051,13:05:52
13230,22-03-2051,13:14:54
13231,23-03-2051,13:33:00
13232,24-03-2051,13:43:22
13233,25-03-2051,13:53:57
13234,26-03-2051,14:09:08
13235,27-03-2051,14:12:12
13236,28-03-2051,14:25:05
13237,29-03-2051,14:37:21
13238,30-03-2051,14:43:14
13239,31-03-2051,14:46:34
13240,01-04-2051,15:05:17
13241,02-04-2051,15:13:32
13242,03-04-2051,15:31:14
13243,04-04-2051,15:42:48
13244,05-04-2051,16:18:19
13245,06-04-2051,16:20:13
13246,07-04-2051,16:22:07
13247,08-04-2051,16:24:31
13248,09-04-2051,16:29:46
13249,10-04-2051,16:34:53
13250,11-04-2051,16:44:50
13251,12-04-2051,16:51:30
13252,13-04-2051,17:04:33
13253,14-04-2051,17:42:08
13254,15-04-2051,17:49:48
13255,16-04-2051,17:50:37
13256,17-04-2051,17:56:31
13257,18-04-2051,18:00:14
13258,19-04-2051,18:01:17
13259,20-04-2051,18:13:52
13260,21-04-2051,18:14:33
13261,22-04-2051,18:31:36
13262,23-04-2051,19:07:28
13263,24-04-2051,19:08:09
13264,25-04-2051,19:11:01
13265,26-04-2051,19:31:39
13266,27-04-2051,19:33:00
13267,28-04-2051,20:10:12
13268,29-04-2051,20:28:41
13269,30-04-2051,20:50:21
13270,01-05-2051,20:59:43
13271,02-05-2051,21:00:22
13272,03-05-2051,21:16:58
13273,04-05-2051,21:28:04
13274,05-05-2051,21:35:15
13275,06-05-2051,21:36:20
13276,07-05-2051,21:36:49
13277,08-05-2051,21:38:57
13278,09-05-2051,22:39:26
13279,10-05-2051,11:25:35
13280,11-05-2051,11:28:32
13281,12-05-2051,11:29:08
13282,13-05-2051,11:33:34
13283,14-05-2051,11:35:11
13284,15-05-2051,11:52:49
13285,16-05-2051,11:53:34
13286,17-05-2051,12:05:04
13287,18-05-2051,12:08:30
13288,19-05-2051,12:19:21
13289,20-05-2051,12:33:26
13290,21-05-2051,12:36:58
13291,22-05-2051,12:48:27
13292,23-05-2051,12:52:07
13293,24-05-2051,13:20:02
13294,25-05-2051,13:21:44
13295,26-05-2051,13:24:03
13296,27-05-2051,13:31:21
13297,28-05-2051,13:56:12
13298,29-05-2051,14:12:46
13299,30-05-2051,14:22:59
13300,31-05-2051,14:49:06
13301,01-06-2051,15:30:15
13302,02-06-2051,15:59:31
13303,03-06-2051,16:06:43
13304,04-06-2051,16:08:00
13305,05-06-2051,16:11:26
13306,06-06-2051,16:16:00
13307,07-06-2051,16:20:01
13308,08-06-2051,16:37:17
13309,09-06-2051,16:55:24
13310,10-06-2051,16:59:12
13311,11-06-2051,16:59:41
13312,12-06-2051,17:29:26
13313,13-06-2051,17:30:02
13314,14-06-2051,17:37:14
13315,15-06-2051,18:02:55
13316,16-06-2051,18:03:16
13317,17-06-2051,18:10:38
13318,18-06-2051,18:16:52
13319,19-06-2051,18:30:33
13320,20-06-2051,18:34:06
13321,21-06-2051,18:35:54
13322,22-06-2051,18:48:44
13323,23-06-2051,18:54:26
13324,24-06-2051,18:56:46
13325,25-06-2051,19:13:13
13326,26-06-2051,19:41:10
13327,27-06-2051,20:00:28
13328,28-06-2051,20:44:29
13329,29-06-2051,20:47:07
13330,30-06-2051,21:18:14
13331,01-07-2051,21:32:21
13332,02-07-2051,21:39:18
13333,03-07-2051,21:43:55
13334,04-07-2051,22:02:50
13335,05-07-2051,22:14:56
13336,06-07-2051,22:34:16
13337,07-07-2051,22:41:51
13338,08-07-2051,11:40:47
13339,09-07-2051,11:40:49
13340,10-07-2051,11:42:31
13341,11-07-2051,11:51:24
13342,12-07-2051,11:58:44
13343,13-07-2051,12:05:15
13344,14-07-2051,12:05:51
13345,15-07-2051,12:27:55
13346,16-07-2051,12:30:43
13347,17-07-2051,12:35:00
13348,18-07-2051,12:43:06
13349,19-07-2051,12:43:25
13350,20-07-2051,12:51:26
13351,21-07-2051,13:16:20
13352,22-07-2051,13:19:07
13353,23-07-2051,13:23:31
13354,24-07-2051,13:24:03
13355,25-07-2051,13:26:10
13356,26-07-2051,13:33:11
13357,27-07-2051,13:38:16
13358,28-07-2051,13:38:52
13359,29-07-2051,13:44:18
13360,30-07-2051,14:03:56
13361,31-07-2051,14:27:42
13362,01-08-2051,14:33:09
13363,02-08-2051,14:34:28
13364,03-08-2051,15:00:41
13365,04-08-2051,15:16:37
13366,05-08-2051,15:24:00
13367,06-08-2051,15:27:29
13368,07-08-2051,15:51:45
13369,08-08-2051,16:07:05
13370,09-08-2051,16:15:47
13371,10-08-2051,16:28:52
13372,11-08-2051,16:43:22
13373,12-08-2051,17:05:29
13374,13-08-2051,17:27:01
13375,14-08-2051,17:39:07
13376,15-08-2051,18:34:02
13377,16-08-2051,18:35:05
13378,17-08-2051,18:44:27
13379,18-08-2051,18:44:57
13380,19-08-2051,18:45:29
13381,20-08-2051,18:46:03
13382,21-08-2051,19:15:28
13383,22-08-2051,19:18:12
13384,23-08-2051,19:31:18
13385,24-08-2051,19:49:41
13386,25-08-2051,19:50:40
13387,26-08-2051,20:02:14
13388,27-08-2051,20:04:00
13389,28-08-2051,20:08:28
13390,29-08-2051,20:10:02
13391,30-08-2051,20:27:12
13392,31-08-2051,20:28:28
13393,01-09-2051,20:41:08
13394,02-09-2051,21:07:14
13395,03-09-2051,21:16:47
13396,04-09-2051,21:23:27
13397,05-09-2051,21:24:42
13398,06-09-2051,21:39:40
13399,07-09-2051,21:53:18
13400,08-09-2051,22:28:52
13401,09-09-2051,22:30:07
13402,10-09-2051,11:44:20
13403,11-09-2051,11:50:03
13404,12-09-2051,11:50:33
13405,13-09-2051,11:53:49
13406,14-09-2051,12:16:31
13407,15-09-2051,12:31:16
13408,16-09-2051,12:42:45
13409,17-09-2051,12:44:51
13410,18-09-2051,12:57:25
13411,19-09-2051,13:01:02
13412,20-09-2051,13:03:00
13413,21-09-2051,13:12:10
13414,22-09-2051,13:19:12
13415,23-09-2051,13:33:59
13416,24-09-2051,13:52:14
13417,25-09-2051,13:57:07
13418,26-09-2051,14:31:43
13419,27-09-2051,14:49:26
13420,28-09-2051,14:50:44
13421,29-09-2051,14:58:35
13422,30-09-2051,15:03:11
13423,01-10-2051,15:05:21
13424,02-10-2051,15:42:50
13425,03-10-2051,15:47:32
13426,04-10-2051,15:54:33
13427,05-10-2051,16:14:02
13428,06-10-2051,16:17:33
13429,07-10-2051,16:25:44
13430,08-10-2051,16:29:18
13431,09-10-2051,16:40:17
13432,10-10-2051,16:46:28
13433,11-10-2051,16:47:02
13434,12-10-2051,16:51:35
13435,13-10-2051,17:12:49
13436,14-10-2051,17:38:39
13437,15-10-2051,17:42:21
13438,16-10-2051,17:46:00
13439,17-10-2051,17:55:52
13440,18-10-2051,18:03:58
13441,19-10-2051,18:14:06
13442,20-10-2051,18:21:28
13443,21-10-2051,18:23:01
13444,22-10-2051,18:31:54
13445,23-10-2051,18:39:22
13446,24-10-2051,18:58:08
13447,25-10-2051,19:05:37
13448,26-10-2051,19:23:42
13449,27-10-2051,19:28:28
13450,28-10-2051,19:30:37
13451,29-10-2051,19:53:30
13452,30-10-2051,19:56:00
13453,31-10-2051,20:25:43
13454,01-11-2051,21:33:56
13455,02-11-2051,21:54:46
13456,03-11-2051,11:27:04
13457,04-11-2051,11:30:51
13458,05-11-2051,11:42:19
13459,06-11-2051,11:53:07
13460,07-11-2051,11:56:57
13461,08-11-2051,12:14:32
13462,09-11-2051,12:20:17
13463,10-11-2051,12:21:47
13464,11-11-2051,12:24:26
13465,12-11-2051,12:29:39
13466,13-11-2051,12:36:45
13467,14-11-2051,12:49:36
13468,15-11-2051,12:50:51
13469,16-11-2051,12:56:37
13470,17-11-2051,12:57:28
13471,18-11-2051,13:11:08
13472,19-11-2051,13:18:52
13473,20-11-2051,13:23:13
13474,21-11-2051,13:26:13
13475,22-11-2051,13:27:35
13476,23-11-2051,13:49:07
13477,24-11-2051,13:50:49
13478,25-11-2051,13:55:49
13479,26-11-2051,13:57:16
13480,27-11-2051,14:04:02
13481,28-11-2051,14:07:56
13482,29-11-2051,14:49:37
13483,30-11-2051,15:18:05
13484,01-12-2051,15:27:58
13485,02-12-2051,15:33:35
13486,03-12-2051,15:37:03
13487,04-12-2051,15:38:02
13488,05-12-2051,15:40:48
13489,06-12-2051,16:42:25
13490,07-12-2051,16:48:05
13491,08-12-2051,16:48:16
13492,09-12-2051,16:54:30
13493,10-12-2051,16:57:40
13494,11-12-2051,16:59:22
13495,12-12-2051,17:36:10
13496,13-12-2051,18:04:12
13497,14-12-2051,18:22:06
13498,15-12-2051,18:23:48
13499,16-12-2051,18:51:27
13500,17-12-2051,18:59:21
13501,18-12-2051,19:08:49
13502,19-12-2051,19:25:28
13503,20-12-2051,19:26:15
13504,21-12-2051,19:31:48
13505,22-12-2051,19:43:24
13506,23-12-2051,20:11:03
13507,24-12-2051,20:31:13
13508,25-12-2051,21:13:51
13509,26-12-2051,22:09:40
13510,27-12-2051,22:21:27
13511,28-12-2051,11:24:35
13512,29-12-2051,11:54:25
13513,30-12-2051,11:59:21
13514,31-12-2051,11:59:44
13515,01-01-2052,12:02:45
13516,02-01-2052,12:06:16
13517,03-01-2052,12:18:37
13518,04-01-2052,12:19:26
13519,05-01-2052,12:24:56
13520,06-01-2052,12:28:15
13521,07-01-2052,12:32:45
13522,08-01-2052,12:35:19
13523,09-01-2052,12:54:17
13524,10-01-2052,13:00:31
13525,11-01-2052,13:02:27
13526,12-01-2052,13:03:22
13527,13-01-2052,13:03:55
13528,14-01-2052,13:04:54
13529,15-01-2052,13:05:05
13530,16-01-2052,13:05:06
13531,17-01-2052,13:06:32
13532,18-01-2052,13:09:35
13533,19-01-2052,13:12:33
13534,20-01-2052,13:17:45
13535,21-01-2052,13:26:44
13536,22-01-2052,13:35:49
13537,23-01-2052,13:43:36
13538,24-01-2052,13:53:29
13539,25-01-2052,13:56:18
13540,26-01-2052,14:02:52
13541,27-01-2052,14:09:22
13542,28-01-2052,14:15:18
13543,29-01-2052,14:16:52
13544,30-01-2052,14:18:12
13545,31-01-2052,14:50:15
13546,01-02-2052,14:56:56
13547,02-02-2052,15:01:41
13548,03-02-2052,15:06:16
13549,04-02-2052,15:10:34
13550,05-02-2052,15:25:38
13551,06-02-2052,15:56:18
13552,07-02-2052,15:59:27
13553,08-02-2052,15:59:35
13554,09-02-2052,16:48:44
13555,10-02-2052,16:49:03
13556,11-02-2052,16:49:52
13557,12-02-2052,16:55:24
13558,13-02-2052,17:04:46
13559,14-02-2052,17:20:53
13560,15-02-2052,17:31:54
13561,16-02-2052,17:47:31
13562,17-02-2052,17:50:58
13563,18-02-2052,17:51:14
13564,19-02-2052,17:55:09
13565,20-02-2052,17:58:55
13566,21-02-2052,18:05:58
13567,22-02-2052,18:12:38
13568,23-02-2052,18:18:30
13569,24-02-2052,18:24:34
13570,25-02-2052,19:02:08
13571,26-02-2052,19:03:53
13572,27-02-2052,19:08:46
13573,28-02-2052,19:13:01
13574,29-02-2052,19:18:56
13575,01-03-2052,19:20:26
13576,02-03-2052,19:22:24
13577,03-03-2052,19:25:55
13578,04-03-2052,19:49:54
13579,05-03-2052,20:12:16
13580,06-03-2052,20:16:03
13581,07-03-2052,20:17:37
13582,08-03-2052,20:27:35
13583,09-03-2052,20:48:36
13584,10-03-2052,21:00:49
13585,11-03-2052,21:01:59
13586,12-03-2052,21:04:07
13587,13-03-2052,21:51:01
13588,14-03-2052,22:18:40
13589,15-03-2052,22:19:05
13590,16-03-2052,22:59:14
13591,17-03-2052,23:02:05
13592,18-03-2052,11:30:03
13593,19-03-2052,11:53:03
13594,20-03-2052,12:17:24
13595,21-03-2052,12:25:25
13596,22-03-2052,12:37:05
13597,23-03-2052,12:42:57
13598,24-03-2052,13:25:50
13599,25-03-2052,13:28:37
13600,26-03-2052,13:52:08
13601,27-03-2052,14:25:41
13602,28-03-2052,14:31:02
13603,29-03-2052,14:41:19
13604,30-03-2052,14:55:37
13605,31-03-2052,15:01:37
13606,01-04-2052,15:02:34
13607,02-04-2052,15:05:19
13608,03-04-2052,15:39:15
13609,04-04-2052,15:42:19
13610,05-04-2052,15:44:41
13611,06-04-2052,16:01:10
13612,07-04-2052,16:02:25
13613,08-04-2052,16:06:52
13614,09-04-2052,16:10:56
13615,10-04-2052,16:17:52
13616,11-04-2052,16:38:02
13617,12-04-2052,16:42:37
13618,13-04-2052,16:57:54
13619,14-04-2052,17:06:05
13620,15-04-2052,17:15:43
13621,16-04-2052,17:21:41
13622,17-04-2052,17:23:21
13623,18-04-2052,17:25:17
13624,19-04-2052,17:46:04
13625,20-04-2052,17:51:57
13626,21-04-2052,17:58:16
13627,22-04-2052,18:19:08
13628,23-04-2052,18:20:10
13629,24-04-2052,18:27:26
13630,25-04-2052,18:31:00
13631,26-04-2052,18:36:52
13632,27-04-2052,18:44:43
13633,28-04-2052,18:51:15
13634,29-04-2052,18:52:40
13635,30-04-2052,19:13:22
13636,01-05-2052,19:19:33
13637,02-05-2052,19:30:28
13638,03-05-2052,19:36:18
13639,04-05-2052,19:45:49
13640,05-05-2052,19:48:33
13641,06-05-2052,19:50:20
13642,07-05-2052,19:53:53
13643,08-05-2052,19:56:24
13644,09-05-2052,20:02:23
13645,10-05-2052,20:07:22
13646,11-05-2052,20:18:48
13647,12-05-2052,20:24:20
13648,13-05-2052,20:32:00
13649,14-05-2052,20:39:40
13650,15-05-2052,20:44:31
13651,16-05-2052,20:48:30
13652,17-05-2052,20:49:27
13653,18-05-2052,21:05:15
13654,19-05-2052,21:07:57
13655,20-05-2052,21:19:23
13656,21-05-2052,21:24:19
13657,22-05-2052,21:26:16
13658,23-05-2052,21:29:50
13659,24-05-2052,22:03:53
13660,25-05-2052,22:13:32
13661,26-05-2052,22:17:46
13662,27-05-2052,22:51:59
13663,28-05-2052,22:56:18
13664,29-05-2052,11:32:56
13665,30-05-2052,11:45:38
13666,31-05-2052,11:53:56
13667,01-06-2052,11:58:56
13668,02-06-2052,12:07:17
13669,03-06-2052,12:15:46
13670,04-06-2052,12:30:37
13671,05-06-2052,12:35:59
13672,06-06-2052,13:03:49
13673,07-06-2052,13:18:36
13674,08-06-2052,13:19:42
13675,09-06-2052,13:48:07
13676,10-06-2052,15:05:41
13677,11-06-2052,15:09:04
13678,12-06-2052,15:28:13
13679,13-06-2052,16:20:00
13680,14-06-2052,16:21:24
13681,15-06-2052,16:42:32
13682,16-06-2052,16:44:33
13683,17-06-2052,17:01:13
13684,18-06-2052,17:04:04
13685,19-06-2052,17:04:54
13686,20-06-2052,17:06:44
13687,21-06-2052,17:11:47
13688,22-06-2052,17:14:48
13689,23-06-2052,17:25:49
13690,24-06-2052,17:29:25
13691,25-06-2052,17:35:05
13692,26-06-2052,18:20:59
13693,27-06-2052,18:21:47
13694,28-06-2052,18:22:51
13695,29-06-2052,18:26:06
13696,30-06-2052,18:28:26
13697,01-07-2052,18:39:57
13698,02-07-2052,18:46:14
13699,03-07-2052,18:49:03
13700,04-07-2052,19:00:10
13701,05-07-2052,19:21:48
13702,06-07-2052,19:22:59
13703,07-07-2052,19:32:36
13704,08-07-2052,19:35:16
13705,09-07-2052,19:40:16
13706,10-07-2052,19:42:48
13707,11-07-2052,19:47:22
13708,12-07-2052,20:08:39
13709,13-07-2052,20:19:06
13710,14-07-2052,20:24:01
13711,15-07-2052,20:31:13
13712,16-07-2052,20:38:31
13713,17-07-2052,21:15:36
13714,18-07-2052,11:29:04
13715,19-07-2052,11:39:45
13716,20-07-2052,11:52:01
13717,21-07-2052,11:54:01
13718,22-07-2052,11:59:16
13719,23-07-2052,11:59:45
13720,24-07-2052,12:08:55
13721,25-07-2052,12:17:15
13722,26-07-2052,12:23:39
13723,27-07-2052,12:30:03
13724,28-07-2052,12:33:58
13725,29-07-2052,12:50:43
13726,30-07-2052,12:57:15
13727,31-07-2052,13:05:28
13728,01-08-2052,13:13:23
13729,02-08-2052,13:23:25
13730,03-08-2052,13:26:56
13731,04-08-2052,13:29:22
13732,05-08-2052,13:35:37
13733,06-08-2052,13:48:00
13734,07-08-2052,14:35:17
13735,08-08-2052,14:42:38
13736,09-08-2052,14:47:54
13737,10-08-2052,14:57:53
13738,11-08-2052,15:01:18
13739,12-08-2052,15:15:35
13740,13-08-2052,15:27:03
13741,14-08-2052,15:40:46
13742,15-08-2052,15:47:06
13743,16-08-2052,15:53:46
13744,17-08-2052,16:17:47
13745,18-08-2052,16:41:05
13746,19-08-2052,16:44:16
13747,20-08-2052,16:58:07
13748,21-08-2052,17:01:24
13749,22-08-2052,17:17:11
13750,23-08-2052,17:18:55
13751,24-08-2052,17:22:13
13752,25-08-2052,17:26:03
13753,26-08-2052,17:26:40
13754,27-08-2052,17:43:12
13755,28-08-2052,17:46:23
13756,29-08-2052,17:50:36
13757,30-08-2052,18:15:16
13758,31-08-2052,18:42:19
13759,01-09-2052,18:49:37
13760,02-09-2052,18:56:50
13761,03-09-2052,18:59:57
13762,04-09-2052,19:13:34
13763,05-09-2052,19:17:32
13764,06-09-2052,19:17:40
13765,07-09-2052,19:20:47
13766,08-09-2052,19:22:01
13767,09-09-2052,19:34:11
13768,10-09-2052,19:56:20
13769,11-09-2052,20:18:15
13770,12-09-2052,20:27:15
13771,13-09-2052,20:55:48
13772,14-09-2052,21:00:22
13773,15-09-2052,21:03:19
13774,16-09-2052,21:48:32
13775,17-09-2052,22:41:17
13776,18-09-2052,11:30:00
13777,19-09-2052,11:32:01
13778,20-09-2052,11:32:53
13779,21-09-2052,11:36:47
13780,22-09-2052,11:38:50
13781,23-09-2052,11:50:31
13782,24-09-2052,11:54:27
13783,25-09-2052,12:15:53
13784,26-09-2052,12:21:27
13785,27-09-2052,12:27:40
13786,28-09-2052,12:39:34
13787,29-09-2052,12:56:29
13788,30-09-2052,12:58:33
13789,01-10-2052,13:02:05
13790,02-10-2052,13:22:12
13791,03-10-2052,13:26:20
13792,04-10-2052,13:26:35
13793,05-10-2052,13:27:40
13794,06-10-2052,13:34:56
13795,07-10-2052,13:57:30
13796,08-10-2052,14:11:15
13797,09-10-2052,15:04:02
13798,10-10-2052,15:07:27
13799,11-10-2052,15:09:10
13800,12-10-2052,15:23:09
13801,13-10-2052,15:39:15
13802,14-10-2052,15:45:25
13803,15-10-2052,16:45:19
13804,16-10-2052,16:51:23
13805,17-10-2052,16:54:26
13806,18-10-2052,17:01:32
13807,19-10-2052,17:16:14
13808,20-10-2052,17:17:51
13809,21-10-2052,17:29:01
13810,22-10-2052,17:30:41
13811,23-10-2052,17:43:48
13812,24-10-2052,17:53:18
13813,25-10-2052,17:59:31
13814,26-10-2052,18:00:24
13815,27-10-2052,18:01:14
13816,28-10-2052,18:05:38
13817,29-10-2052,18:05:54
13818,30-10-2052,18:12:53
13819,31-10-2052,18:16:20
13820,01-11-2052,18:42:46
13821,02-11-2052,19:02:39
13822,03-11-2052,19:17:08
13823,04-11-2052,19:19:36
13824,05-11-2052,19:33:00
13825,06-11-2052,20:16:09
13826,07-11-2052,20:26:56
13827,08-11-2052,20:51:53
13828,09-11-2052,21:06:36
13829,10-11-2052,21:40:04
13830,11-11-2052,21:42:04
13831,12-11-2052,22:14:48
13832,13-11-2052,22:16:14
13833,14-11-2052,11:24:03
13834,15-11-2052,11:26:15
13835,16-11-2052,11:28:13
13836,17-11-2052,11:30:02
13837,18-11-2052,11:30:41
13838,19-11-2052,11:44:13
13839,20-11-2052,11:44:18
13840,21-11-2052,11:53:23
13841,22-11-2052,12:04:52
13842,23-11-2052,12:09:56
13843,24-11-2052,12:15:22
13844,25-11-2052,12:23:08
13845,26-11-2052,12:31:58
13846,27-11-2052,12:33:18
13847,28-11-2052,12:34:46
13848,29-11-2052,13:02:00
13849,30-11-2052,13:04:52
13850,01-12-2052,13:19:18
13851,02-12-2052,13:36:02
13852,03-12-2052,13:38:24
13853,04-12-2052,13:59:20
13854,05-12-2052,14:01:46
13855,06-12-2052,14:20:04
13856,07-12-2052,14:38:27
13857,08-12-2052,14:39:29
13858,09-12-2052,14:45:30
13859,10-12-2052,15:21:27
13860,11-12-2052,15:23:58
13861,12-12-2052,15:25:31
13862,13-12-2052,15:31:34
13863,14-12-2052,16:00:04
13864,15-12-2052,16:06:26
13865,16-12-2052,16:27:13
13866,17-12-2052,16:47:28
13867,18-12-2052,16:47:58
13868,19-12-2052,17:38:27
13869,20-12-2052,17:47:43
13870,21-12-2052,18:03:56
13871,22-12-2052,18:14:24
13872,23-12-2052,18:29:21
13873,24-12-2052,18:30:40
13874,25-12-2052,18:33:18
13875,26-12-2052,18:33:25
13876,27-12-2052,18:45:37
13877,28-12-2052,18:46:16
13878,29-12-2052,18:53:00
13879,30-12-2052,19:36:42
13880,31-12-2052,19:46:51
13881,01-01-2053,20:01:06
13882,02-01-2053,20:09:57
13883,03-01-2053,20:59:49
13884,04-01-2053,21:01:58
13885,05-01-2053,21:50:40
13886,06-01-2053,22:01:32
13887,07-01-2053,22:22:01
13888,08-01-2053,22:30:27
13889,09-01-2053,11:16:53
13890,10-01-2053,11:21:13
13891,11-01-2053,11:24:03
13892,12-01-2053,11:45:35
13893,13-01-2053,11:46:35
13894,14-01-2053,11:51:54
13895,15-01-2053,12:12:23
13896,16-01-2053,12:14:15
13897,17-01-2053,12:28:33
13898,18-01-2053,12:28:47
13899,19-01-2053,13:24:25
13900,20-01-2053,13:32:59
13901,21-01-2053,13:40:09
13902,22-01-2053,13:48:25
13903,23-01-2053,13:49:47
13904,24-01-2053,13:52:49
13905,25-01-2053,14:05:11
13906,26-01-2053,14:10:54
13907,27-01-2053,14:22:18
13908,28-01-2053,14:42:09
13909,29-01-2053,14:43:27
13910,30-01-2053,15:19:44
13911,31-01-2053,15:44:40
13912,01-02-2053,16:30:46
13913,02-02-2053,16:43:19
13914,03-02-2053,16:58:13
13915,04-02-2053,17:01:18
13916,05-02-2053,17:01:25
13917,06-02-2053,17:03:54
13918,07-02-2053,17:19:33
13919,08-02-2053,17:26:46
13920,09-02-2053,17:35:38
13921,10-02-2053,17:52:01
13922,11-02-2053,17:55:09
13923,12-02-2053,18:03:57
13924,13-02-2053,18:04:21
13925,14-02-2053,18:09:32
13926,15-02-2053,18:16:20
13927,16-02-2053,18:17:30
13928,17-02-2053,18:23:05
13929,18-02-2053,18:25:22
13930,19-02-2053,18:32:51
13931,20-02-2053,18:38:13
13932,21-02-2053,19:09:24
13933,22-02-2053,19:16:50
13934,23-02-2053,19:38:57
13935,24-02-2053,20:10:12
13936,25-02-2053,20:15:45
13937,26-02-2053,20:20:44
13938,27-02-2053,20:24:33
13939,28-02-2053,20:53:57
13940,01-03-2053,21:02:05
13941,02-03-2053,21:12:17
13942,03-03-2053,21:16:39
13943,04-03-2053,22:04:25
13944,05-03-2053,11:39:29
13945,06-03-2053,11:52:32
13946,07-03-2053,12:14:34
13947,08-03-2053,12:17:25
13948,09-03-2053,12:18:36
13949,10-03-2053,12:33:11
13950,11-03-2053,12:38:37
13951,12-03-2053,12:45:33
13952,13-03-2053,12:46:16
13953,14-03-2053,12:48:30
13954,15-03-2053,12:52:20
13955,16-03-2053,12:56:28
13956,17-03-2053,12:59:06
13957,18-03-2053,12:59:35
13958,19-03-2053,13:05:17
13959,20-03-2053,13:11:58
13960,21-03-2053,13:12:50
13961,22-03-2053,13:35:47
13962,23-03-2053,13:46:51
13963,24-03-2053,14:36:41
13964,25-03-2053,15:05:23
13965,26-03-2053,15:44:46
13966,27-03-2053,16:10:21
13967,28-03-2053,16:40:33
13968,29-03-2053,16:46:52
13969,30-03-2053,16:55:04
13970,31-03-2053,16:56:14
13971,01-04-2053,17:00:16
13972,02-04-2053,17:12:07
13973,03-04-2053,17:26:15
13974,04-04-2053,17:32:45
13975,05-04-2053,17:42:56
13976,06-04-2053,17:45:28
13977,07-04-2053,17:49:53
13978,08-04-2053,17:56:22
13979,09-04-2053,18:00:02
13980,10-04-2053,18:05:35
13981,11-04-2053,18:06:55
13982,12-04-2053,18:15:56
13983,13-04-2053,18:17:23
13984,14-04-2053,18:18:00
13985,15-04-2053,18:18:24
13986,16-04-2053,18:18:47
13987,17-04-2053,18:27:24
13988,18-04-2053,18:44:25
13989,19-04-2053,19:00:54
13990,20-04-2053,19:03:25
13991,21-04-2053,19:07:27
13992,22-04-2053,19:20:58
13993,23-04-2053,19:22:22
13994,24-04-2053,19:25:14
13995,25-04-2053,19:33:33
13996,26-04-2053,19:36:09
13997,27-04-2053,19:48:16
13998,28-04-2053,19:58:38
13999,29-04-2053,20:01:59
14000,30-04-2053,20:16:41
14001,01-05-2053,20:20:58
14002,02-05-2053,20:25:29
14003,03-05-2053,20:33:58
14004,04-05-2053,20:35:51
14005,05-05-2053,20:44:48
14006,06-05-2053,20:50:57
14007,07-05-2053,21:01:50
14008,08-05-2053,21:06:07
14009,09-05-2053,21:13:44
14010,10-05-2053,22:26:27
14011,11-05-2053,22:41:47
14012,12-05-2053,23:05:16
14013,13-05-2053,11:46:44
14014,14-05-2053,11:57:26
14015,15-05-2053,12:16:47
14016,16-05-2053,12:17:30
14017,17-05-2053,12:37:39
14018,18-05-2053,12:47:19
14019,19-05-2053,12:54:38
14020,20-05-2053,13:28:37
14021,21-05-2053,13:54:47
14022,22-05-2053,13:58:37
14023,23-05-2053,14:00:44
14024,24-05-2053,14:22:48
14025,25-05-2053,14:27:43
14026,26-05-2053,14:33:38
14027,27-05-2053,14:40:56
14028,28-05-2053,14:58:17
14029,29-05-2053,15:41:35
14030,30-05-2053,15:45:33
14031,31-05-2053,16:26:05
14032,01-06-2053,16:38:15
14033,02-06-2053,16:41:56
14034,03-06-2053,16:52:06
14035,04-06-2053,16:56:29
14036,05-06-2053,16:57:57
14037,06-06-2053,17:11:56
14038,07-06-2053,17:30:25
14039,08-06-2053,17:37:27
14040,09-06-2053,17:45:42
14041,10-06-2053,17:53:59
14042,11-06-2053,18:08:31
14043,12-06-2053,18:09:50
14044,13-06-2053,18:16:24
14045,14-06-2053,18:20:28
14046,15-06-2053,18:28:30
14047,16-06-2053,18:34:45
14048,17-06-2053,18:40:17
14049,18-06-2053,18:40:35
14050,19-06-2053,18:44:25
14051,20-06-2053,18:57:51
14052,21-06-2053,19:00:45
14053,22-06-2053,19:02:12
14054,23-06-2053,19:11:10
14055,24-06-2053,19:14:13
14056,25-06-2053,19:14:53
14057,26-06-2053,19:18:14
14058,27-06-2053,19:30:54
14059,28-06-2053,19:42:33
